this formalism is both elementary and powerful enough to strongly simulate many grammar formalisms , such as rewriting systems , dependency grammars , tag , #hpsg# and $lfg$ .	1	conjunction	conjunction	1
this formalism is both elementary and powerful enough to strongly simulate many $grammar formalisms$ , such as rewriting systems , dependency grammars , tag , hpsg and #lfg# .	3	hyponym-of	hyponym-of	1
a #mixed-signal paradigm# is presented for $high-resolution parallel inner-product computation$ in very high dimensions , suitable for efficient implementation of kernels in image processing .	0	used-for	used-for	1
a #mixed-signal paradigm# is presented for high-resolution parallel inner-product computation in very high dimensions , suitable for efficient implementation of $kernels$ in image processing .	0	used-for	used-for	1
a mixed-signal paradigm is presented for high-resolution parallel inner-product computation in very high dimensions , suitable for efficient implementation of #kernels# in $image processing$ .	0	used-for	used-for	1
at the core of the $externally digital architecture$ is a #high-density , low-power analog array# performing binary-binary partial matrix-vector multiplication .	4	part-of	part-of	1
at the core of the externally digital architecture is a $high-density , low-power analog array$ performing #binary-binary partial matrix-vector multiplication# .	0	used-for	used-for	1
full digital resolution is maintained even with low-resolution analog-to-digital conversion , owing to #random statistics# in the $analog summation of binary products$ .	4	part-of	part-of	1
a #random modulation scheme# produces $near-bernoulli statistics$ even for highly correlated inputs .	0	used-for	used-for	1
a $random modulation scheme$ produces near-bernoulli statistics even for #highly correlated inputs# .	0	used-for	used-for	1
the $approach$ is validated with #real image data# , and with experimental results from a cid/dram analog array prototype in 0.5 cents m cmos .	2	evaluate-for	evaluate-for	1
in this paper we specialize the #projective unifocal , bifo-cal , and trifocal tensors# to the $affine case$ , and show how the tensors obtained relate to the registered tensors encountered in previous work .	0	used-for	used-for	1
finally , we show how the $estimation of the tensors$ from #point correspondences# is achieved through factorization , and discuss the estimation from line correspondences .	0	used-for	used-for	1
finally , we show how the estimation of the $tensors$ from point correspondences is achieved through #factorization# , and discuss the estimation from line correspondences .	0	used-for	used-for	1
finally , we show how the estimation of the tensors from point correspondences is achieved through factorization , and discuss the $estimation$ from #line correspondences# .	0	used-for	used-for	1
we propose a #corpus-based method# -lrb- biber ,1993 ; nagao ,1993 ; smadja ,1993 -rrb- which generates $noun classifier associations -lrb- nca -rrb-$ to overcome the problems in classifier assignment and semantic construction of noun phrase .	0	used-for	used-for	1
we propose a #corpus-based method# -lrb- biber ,1993 ; nagao ,1993 ; smadja ,1993 -rrb- which generates noun classifier associations -lrb- nca -rrb- to overcome the problems in $classifier assignment$ and semantic construction of noun phrase .	0	used-for	used-for	1
we propose a #corpus-based method# -lrb- biber ,1993 ; nagao ,1993 ; smadja ,1993 -rrb- which generates noun classifier associations -lrb- nca -rrb- to overcome the problems in classifier assignment and $semantic construction of noun phrase$ .	0	used-for	used-for	1
we propose a corpus-based method -lrb- biber ,1993 ; nagao ,1993 ; smadja ,1993 -rrb- which generates #noun classifier associations -lrb- nca -rrb-# to overcome the problems in $classifier assignment$ and semantic construction of noun phrase .	0	used-for	used-for	1
we propose a corpus-based method -lrb- biber ,1993 ; nagao ,1993 ; smadja ,1993 -rrb- which generates #noun classifier associations -lrb- nca -rrb-# to overcome the problems in classifier assignment and $semantic construction of noun phrase$ .	0	used-for	used-for	1
we propose a corpus-based method -lrb- biber ,1993 ; nagao ,1993 ; smadja ,1993 -rrb- which generates noun classifier associations -lrb- nca -rrb- to overcome the problems in #classifier assignment# and $semantic construction of noun phrase$ .	1	conjunction	conjunction	1
the $nca$ is created statistically from a large corpus and recomposed under #concept hierarchy constraints# and frequency of occurrences .	0	used-for	used-for	1
the $nca$ is created statistically from a large corpus and recomposed under concept hierarchy constraints and #frequency of occurrences# .	0	used-for	used-for	1
the $perception of transparent objects$ from #images# is known to be a very hard problem in vision .	0	used-for	used-for	1
we show how $features$ that are imaged through a transparent object behave differently from #those# that are rigidly attached to the scene .	6	compare	compare	1
we present a novel #model-based approach# to recover the $shapes and the poses of transparent objects$ from known motion .	0	used-for	used-for	1
we present a novel model-based approach to recover the $shapes and the poses of transparent objects$ from #known motion# .	0	used-for	used-for	1
the objects can be complex in that $they$ may be composed of #multiple layers# with different refractive indices .	4	part-of	part-of	1
the objects can be complex in that they may be composed of $multiple layers$ with different #refractive indices# .	5	feature-of	feature-of	1
we have applied #it# to $real scenes$ that include transparent objects and recovered the shapes of the objects with high accuracy .	0	used-for	used-for	1
we have applied #it# to real scenes that include transparent objects and recovered the $shapes of the objects$ with high accuracy .	0	used-for	used-for	1
we have applied it to $real scenes$ that include #transparent objects# and recovered the shapes of the objects with high accuracy .	4	part-of	part-of	1
we have applied it to real scenes that include transparent objects and recovered the $shapes of the objects$ with high #accuracy# .	2	evaluate-for	evaluate-for	1
we propose a novel #probabilistic framework# for learning $visual models of 3d object categories$ by combining appearance information and geometric constraints .	0	used-for	used-for	1
we propose a novel $probabilistic framework$ for learning visual models of 3d object categories by combining #appearance information# and geometric constraints .	0	used-for	used-for	1
we propose a novel probabilistic framework for learning visual models of 3d object categories by combining #appearance information# and $geometric constraints$ .	1	conjunction	conjunction	1
we propose a novel $probabilistic framework$ for learning visual models of 3d object categories by combining appearance information and #geometric constraints# .	0	used-for	used-for	1
a #generative framework# is used for learning a $model$ that captures the relative position of parts within each of the discretized viewpoints .	0	used-for	used-for	1
contrary to most of the existing $mixture of viewpoints models$ , our #model# establishes explicit correspondences of parts across different viewpoints of the object class .	6	compare	compare	1
given a new #image# , $detection$ and classification are achieved by determining the position and viewpoint of the model that maximize recognition scores of the candidate objects .	0	used-for	used-for	1
given a new #image# , detection and $classification$ are achieved by determining the position and viewpoint of the model that maximize recognition scores of the candidate objects .	0	used-for	used-for	1
given a new image , #detection# and $classification$ are achieved by determining the position and viewpoint of the model that maximize recognition scores of the candidate objects .	1	conjunction	conjunction	1
given a new image , $detection$ and classification are achieved by determining the #position# and viewpoint of the model that maximize recognition scores of the candidate objects .	0	used-for	used-for	1
given a new image , detection and $classification$ are achieved by determining the #position# and viewpoint of the model that maximize recognition scores of the candidate objects .	0	used-for	used-for	1
given a new image , detection and classification are achieved by determining the #position# and $viewpoint$ of the model that maximize recognition scores of the candidate objects .	1	conjunction	conjunction	1
given a new image , $detection$ and classification are achieved by determining the position and #viewpoint# of the model that maximize recognition scores of the candidate objects .	0	used-for	used-for	1
given a new image , detection and $classification$ are achieved by determining the position and #viewpoint# of the model that maximize recognition scores of the candidate objects .	0	used-for	used-for	1
our approach is among the first to propose a #generative proba-bilistic framework# for $3d object categorization$ .	0	used-for	used-for	1
we test our #algorithm# on the $detection task$ and the viewpoint classification task by using '' car '' category from both the savarese et al. 2007 and pascal voc 2006 datasets .	0	used-for	used-for	1
we test our #algorithm# on the detection task and the $viewpoint classification task$ by using '' car '' category from both the savarese et al. 2007 and pascal voc 2006 datasets .	0	used-for	used-for	1
we test our algorithm on the #detection task# and the $viewpoint classification task$ by using '' car '' category from both the savarese et al. 2007 and pascal voc 2006 datasets .	1	conjunction	conjunction	1
we test our $algorithm$ on the detection task and the viewpoint classification task by using '' car '' category from both the savarese et al. 2007 and #pascal voc 2006 datasets# .	2	evaluate-for	evaluate-for	1
we show promising results in both the $detection and viewpoint classification tasks$ on these two challenging #datasets# .	2	evaluate-for	evaluate-for	1
we present an application of #ambiguity packing and stochastic disambiguation techniques# for $lexical-functional grammars -lrb- lfg -rrb-$ to the domain of sentence condensation .	0	used-for	used-for	1
we present an application of #ambiguity packing and stochastic disambiguation techniques# for lexical-functional grammars -lrb- lfg -rrb- to the domain of $sentence condensation$ .	0	used-for	used-for	1
our $system$ incorporates a #linguistic parser/generator# for lfg , a transfer component for parse reduction operating on packed parse forests , and a maximum-entropy model for stochastic output selection .	4	part-of	part-of	1
our system incorporates a #linguistic parser/generator# for $lfg$ , a transfer component for parse reduction operating on packed parse forests , and a maximum-entropy model for stochastic output selection .	0	used-for	used-for	1
our system incorporates a #linguistic parser/generator# for lfg , a $transfer component$ for parse reduction operating on packed parse forests , and a maximum-entropy model for stochastic output selection .	1	conjunction	conjunction	1
our $system$ incorporates a linguistic parser/generator for lfg , a #transfer component# for parse reduction operating on packed parse forests , and a maximum-entropy model for stochastic output selection .	4	part-of	part-of	1
our system incorporates a linguistic parser/generator for lfg , a #transfer component# for $parse reduction$ operating on packed parse forests , and a maximum-entropy model for stochastic output selection .	0	used-for	used-for	1
our system incorporates a linguistic parser/generator for lfg , a #transfer component# for parse reduction operating on packed parse forests , and a $maximum-entropy model$ for stochastic output selection .	1	conjunction	conjunction	1
our system incorporates a linguistic parser/generator for lfg , a transfer component for $parse reduction$ operating on #packed parse forests# , and a maximum-entropy model for stochastic output selection .	0	used-for	used-for	1
our $system$ incorporates a linguistic parser/generator for lfg , a transfer component for parse reduction operating on packed parse forests , and a #maximum-entropy model# for stochastic output selection .	4	part-of	part-of	1
our system incorporates a linguistic parser/generator for lfg , a transfer component for parse reduction operating on packed parse forests , and a #maximum-entropy model# for $stochastic output selection$ .	0	used-for	used-for	1
furthermore , we propose the use of standard #parser evaluation methods# for automatically evaluating the $summarization quality$ of sentence condensation systems .	2	evaluate-for	evaluate-for	1
furthermore , we propose the use of standard parser evaluation methods for automatically evaluating the #summarization quality# of $sentence condensation systems$ .	2	evaluate-for	evaluate-for	1
an experimental evaluation of #summarization quality# shows a close correlation between the $automatic parse-based evaluation$ and a manual evaluation of generated strings .	2	evaluate-for	evaluate-for	1
an experimental evaluation of summarization quality shows a close correlation between the #automatic parse-based evaluation# and a $manual evaluation$ of generated strings .	6	compare	compare	1
overall #summarization quality# of the proposed $system$ is state-of-the-art , with guaranteed grammaticality of the system output due to the use of a constraint-based parser/generator .	2	evaluate-for	evaluate-for	1
overall summarization quality of the proposed $system$ is state-of-the-art , with guaranteed #grammaticality# of the system output due to the use of a constraint-based parser/generator .	2	evaluate-for	evaluate-for	1
overall summarization quality of the proposed $system$ is state-of-the-art , with guaranteed grammaticality of the system output due to the use of a #constraint-based parser/generator# .	0	used-for	used-for	1
the #robust principal component analysis -lrb- robust pca -rrb- problem# has been considered in many $machine learning applications$ , where the goal is to decompose the data matrix to a low rank part plus a sparse residual .	0	used-for	used-for	1
the robust principal component analysis -lrb- robust pca -rrb- problem has been considered in many machine learning applications , where the goal is to decompose the $data matrix$ to a #low rank part# plus a sparse residual .	4	part-of	part-of	1
the robust principal component analysis -lrb- robust pca -rrb- problem has been considered in many machine learning applications , where the goal is to decompose the data matrix to a #low rank part# plus a $sparse residual$ .	1	conjunction	conjunction	1
the robust principal component analysis -lrb- robust pca -rrb- problem has been considered in many machine learning applications , where the goal is to decompose the $data matrix$ to a low rank part plus a #sparse residual# .	4	part-of	part-of	1
while current $approaches$ are developed by only considering the #low rank plus sparse structure# , in many applications , side information of row and/or column entities may also be given , and it is still unclear to what extent could such information help robust pca .	0	used-for	used-for	1
while current approaches are developed by only considering the low rank plus sparse structure , in many applications , side information of row and/or column entities may also be given , and it is still unclear to what extent could such #information# help $robust pca$ .	0	used-for	used-for	1
thus , in this paper , we study the problem of $robust pca$ with #side information# , where both prior structure and features of entities are exploited for recovery .	0	used-for	used-for	1
thus , in this paper , we study the problem of robust pca with side information , where both #prior structure# and $features of entities$ are exploited for recovery .	1	conjunction	conjunction	1
thus , in this paper , we study the problem of robust pca with side information , where both #prior structure# and features of entities are exploited for $recovery$ .	0	used-for	used-for	1
thus , in this paper , we study the problem of robust pca with side information , where both prior structure and #features of entities# are exploited for $recovery$ .	0	used-for	used-for	1
we propose a #convex problem# to incorporate $side information$ in robust pca and show that the low rank matrix can be exactly recovered via the proposed method under certain conditions .	0	used-for	used-for	1
we propose a convex problem to incorporate #side information# in $robust pca$ and show that the low rank matrix can be exactly recovered via the proposed method under certain conditions .	4	part-of	part-of	1
we propose a convex problem to incorporate side information in robust pca and show that the $low rank matrix$ can be exactly recovered via the proposed #method# under certain conditions .	0	used-for	used-for	1
in particular , our guarantee suggests that a substantial amount of $low rank matrices$ , which can not be recovered by standard robust pca , become re-coverable by our proposed #method# .	0	used-for	used-for	1
the result theoretically justifies the effectiveness of #features# in $robust pca$ .	5	feature-of	feature-of	1
in addition , we conduct synthetic experiments as well as a real application on #noisy image classification# to show that our $method$ also improves the performance in practice by exploiting side information .	2	evaluate-for	evaluate-for	1
in addition , we conduct synthetic experiments as well as a real application on noisy image classification to show that our $method$ also improves the performance in practice by exploiting #side information# .	0	used-for	used-for	1
this paper presents necessary and sufficient conditions for the use of #demonstrative expressions# in $english$ and discusses implications for current discourse processing algorithms .	5	feature-of	feature-of	1
this paper presents necessary and sufficient conditions for the use of demonstrative expressions in english and discusses #implications# for current $discourse processing algorithms$ .	0	used-for	used-for	1
this research is part of a larger study of #anaphoric expressions# , the results of which will be incorporated into a $natural language generation system$ .	0	used-for	used-for	1
using the #iemocap database# , $discrete -lrb- categorical -rrb- and continuous -lrb- attribute -rrb- emotional assessments$ evaluated by the actors and na ¨ ıve listeners are compared .	0	used-for	used-for	1
the problem of $blind separation of underdetermined instantaneous mixtures of independent signals$ is addressed through a #method# relying on nonstationarity of the original signals .	0	used-for	used-for	1
the problem of blind separation of underdetermined instantaneous mixtures of independent signals is addressed through a $method$ relying on #nonstationarity# of the original signals .	0	used-for	used-for	1
in comparison with previous works , in this paper it is assumed that the $signals$ are not i.i.d. in each epoch , but obey a #first-order autoregressive model# .	0	used-for	used-for	1
this #model# was shown to be more appropriate for $blind separation of natural speech signals .$	0	used-for	used-for	1
a $separation method$ is proposed that is nearly statistically efficient -lrb- approaching the corresponding #cramér-rao lower bound -rrb-# , if the separated signals obey the assumed model .	5	feature-of	feature-of	1
in the case of $natural speech signals$ , the #method# is shown to have separation accuracy better than the state-of-the-art methods .	0	used-for	used-for	1
in the case of natural speech signals , the #method# is shown to have separation accuracy better than the state-of-the-art $methods$ .	6	compare	compare	1
in the case of natural speech signals , the $method$ is shown to have #separation accuracy# better than the state-of-the-art methods .	2	evaluate-for	evaluate-for	1
in the case of natural speech signals , the method is shown to have #separation accuracy# better than the state-of-the-art $methods$ .	2	evaluate-for	evaluate-for	1
in the case of $natural speech signals$ , the method is shown to have separation accuracy better than the state-of-the-art #methods# .	0	used-for	used-for	1
this paper proposes to use a #convolution kernel over parse trees# to model $syntactic structure information$ for relation extraction .	0	used-for	used-for	1
this paper proposes to use a convolution kernel over parse trees to model #syntactic structure information# for $relation extraction$ .	0	used-for	used-for	1
our study reveals that the #syntactic structure features# embedded in a $parse tree$ are very effective for relation extraction and these features can be well captured by the convolution tree kernel .	5	feature-of	feature-of	1
our study reveals that the #syntactic structure features# embedded in a parse tree are very effective for $relation extraction$ and these features can be well captured by the convolution tree kernel .	0	used-for	used-for	1
our study reveals that the syntactic structure features embedded in a parse tree are very effective for relation extraction and these $features$ can be well captured by the #convolution tree kernel# .	0	used-for	used-for	1
evaluation on the #ace 2003 corpus# shows that the $convolution kernel over parse trees$ can achieve comparable performance with the previous best-reported feature-based methods on the 24 ace relation subtypes .	2	evaluate-for	evaluate-for	1
evaluation on the ace 2003 corpus shows that the $convolution kernel over parse trees$ can achieve comparable performance with the previous best-reported #feature-based methods# on the 24 ace relation subtypes .	6	compare	compare	1
it also shows that our #method# significantly outperforms the previous two $dependency tree kernels$ on the 5 ace relation major types .	6	compare	compare	1
this paper presents the results of automatically inducing a #combinatory categorial grammar -lrb- ccg -rrb- lexicon# from a $turkish dependency treebank$ .	4	part-of	part-of	1
the fact that #turkish# is an $agglutinating free word order language$ presents a challenge for language theories .	3	hyponym-of	hyponym-of	1
we explored possible ways to obtain a #compact lexicon# , consistent with ccg principles , from a $treebank$ which is an order of magnitude smaller than penn wsj .	4	part-of	part-of	1
we explored possible ways to obtain a compact lexicon , consistent with ccg principles , from a #treebank# which is an order of magnitude smaller than $penn wsj$ .	6	compare	compare	1
while #sentence extraction# as an approach to $summarization$ has been shown to work in documents of certain genres , because of the conversational nature of email communication where utterances are made in relation to one made previously , sentence extraction may not capture the necessary segments of dialogue that would make a summary coherent .	0	used-for	used-for	1
in this paper , we present our work on the #detection of question-answer pairs# in an email conversation for the task of $email summarization$ .	0	used-for	used-for	1
in this paper , we present our work on the $detection of question-answer pairs$ in an #email conversation# for the task of email summarization .	0	used-for	used-for	1
we show that various #features# based on the structure of email-threads can be used to improve upon $lexical similarity$ of discourse segments for question-answer pairing .	0	used-for	used-for	1
we show that various #features# based on the structure of email-threads can be used to improve upon lexical similarity of discourse segments for $question-answer pairing$ .	0	used-for	used-for	1
we show that various $features$ based on the #structure of email-threads# can be used to improve upon lexical similarity of discourse segments for question-answer pairing .	0	used-for	used-for	1
we show that various features based on the structure of email-threads can be used to improve upon #lexical similarity# of $discourse segments$ for question-answer pairing .	5	feature-of	feature-of	1
specifically , we show how to incorporate a simple #prior on the distribution of natural images# into $support vector machines$ .	0	used-for	used-for	1
#svms# are known to be robust to $overfitting$ ; however , a few training examples usually do not represent well the structure of the class .	0	used-for	used-for	1
our experiments on #real data sets# show that the resulting $detector$ is more robust to the choice of training examples , and substantially improves both linear and kernel svm when trained on 10 positive and 10 negative examples .	2	evaluate-for	evaluate-for	1
our experiments on real data sets show that the resulting #detector# is more robust to the choice of training examples , and substantially improves both $linear and kernel svm$ when trained on 10 positive and 10 negative examples .	6	compare	compare	1
although the study of clustering is centered around an intuitively compelling goal , it has been very difficult to develop a #unified framework# for $reasoning$ about it at a technical level , and profoundly diverse approaches to clustering abound in the research community .	0	used-for	used-for	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in $well-studied clustering techniques$ such as #single-linkage# , sum-of-pairs , k-means , and k-median .	3	hyponym-of	hyponym-of	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in well-studied clustering techniques such as #single-linkage# , $sum-of-pairs$ , k-means , and k-median .	1	conjunction	conjunction	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in $well-studied clustering techniques$ such as single-linkage , #sum-of-pairs# , k-means , and k-median .	3	hyponym-of	hyponym-of	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in well-studied clustering techniques such as single-linkage , #sum-of-pairs# , $k-means$ , and k-median .	1	conjunction	conjunction	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in $well-studied clustering techniques$ such as single-linkage , sum-of-pairs , #k-means# , and k-median .	3	hyponym-of	hyponym-of	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in well-studied clustering techniques such as single-linkage , sum-of-pairs , #k-means# , and $k-median$ .	1	conjunction	conjunction	1
relaxations of these properties expose some of the interesting -lrb- and unavoidable -rrb- trade-offs at work in $well-studied clustering techniques$ such as single-linkage , sum-of-pairs , k-means , and #k-median# .	3	hyponym-of	hyponym-of	1
with $relevant approach$ , we identify important contents by #pagerank algorithm# on the event map constructed from documents .	0	used-for	used-for	1
with relevant approach , we identify important contents by $pagerank algorithm$ on the #event map# constructed from documents .	0	used-for	used-for	1
with relevant approach , we identify important contents by pagerank algorithm on the $event map$ constructed from #documents# .	0	used-for	used-for	1
we present a #scanning method# that recovers $dense sub-pixel camera-projector correspondence$ without requiring any photometric calibration nor preliminary knowledge of their relative geometry .	0	used-for	used-for	1
$subpixel accuracy$ is achieved by considering several #zero-crossings# defined by the difference between pairs of unstructured patterns .	0	used-for	used-for	1
we use $gray-level band-pass white noise patterns$ that increase #robustness# to indirect lighting and scene discontinuities .	2	evaluate-for	evaluate-for	1
we use gray-level band-pass white noise patterns that increase $robustness$ to #indirect lighting# and scene discontinuities .	5	feature-of	feature-of	1
we use gray-level band-pass white noise patterns that increase robustness to #indirect lighting# and $scene discontinuities$ .	1	conjunction	conjunction	1
we use gray-level band-pass white noise patterns that increase $robustness$ to indirect lighting and #scene discontinuities# .	5	feature-of	feature-of	1
simulated and experimental results show that our #method# recovers $scene geometry$ with high subpixel precision , and that it can handle many challenges of active reconstruction systems .	0	used-for	used-for	1
simulated and experimental results show that our method recovers $scene geometry$ with high #subpixel precision# , and that it can handle many challenges of active reconstruction systems .	5	feature-of	feature-of	1
simulated and experimental results show that our method recovers scene geometry with high subpixel precision , and that #it# can handle many challenges of $active reconstruction systems$ .	0	used-for	used-for	1
we compare our results to $state of the art methods$ such as #mi-cro phase shifting# and modulated phase shifting .	3	hyponym-of	hyponym-of	1
we compare our results to state of the art methods such as #mi-cro phase shifting# and $modulated phase shifting$ .	1	conjunction	conjunction	1
we compare our results to $state of the art methods$ such as mi-cro phase shifting and #modulated phase shifting# .	3	hyponym-of	hyponym-of	1
this paper describes a novel #system# for $acquiring adjectival subcategorization frames -lrb- scfs -rrb-$ and associated frequency information from english corpus data .	0	used-for	used-for	1
the $system$ incorporates a #decision-tree classifier# for 30 scf types which tests for the presence of grammatical relations -lrb- grs -rrb- in the output of a robust statistical parser .	4	part-of	part-of	1
the system incorporates a #decision-tree classifier# for 30 scf types which tests for the presence of $grammatical relations -lrb- grs -rrb-$ in the output of a robust statistical parser .	0	used-for	used-for	1
$it$ uses a powerful #pattern-matching language# to classify grs into frames hierarchically in a way that mirrors inheritance-based lexica .	0	used-for	used-for	1
it uses a powerful #pattern-matching language# to classify $grs$ into frames hierarchically in a way that mirrors inheritance-based lexica .	0	used-for	used-for	1
the experiments show that the $system$ is able to detect scf types with 70 % #precision# and 66 % recall rate .	2	evaluate-for	evaluate-for	1
the experiments show that the system is able to detect scf types with 70 % #precision# and 66 % $recall$ rate .	1	conjunction	conjunction	1
the experiments show that the $system$ is able to detect scf types with 70 % precision and 66 % #recall# rate .	2	evaluate-for	evaluate-for	1
a new #tool# for $linguistic annotation of scfs$ in corpus data is also introduced which can considerably alleviate the process of obtaining training and test data for subcategorization acquisition .	0	used-for	used-for	1
a new tool for linguistic annotation of scfs in corpus data is also introduced which can considerably alleviate the process of obtaining #training and test data# for $subcategorization acquisition$ .	0	used-for	used-for	1
#machine transliteration/back-transliteration# plays an important role in many $multilingual speech and language applications$ .	0	used-for	used-for	1
in this paper , a novel #framework# for $machine transliteration/backtransliteration$ that allows us to carry out direct orthographical mapping -lrb- dom -rrb- between two different languages is presented .	0	used-for	used-for	1
in this paper , a novel framework for #machine transliteration/backtransliteration# that allows us to carry out $direct orthographical mapping -lrb- dom -rrb-$ between two different languages is presented .	0	used-for	used-for	1
under this #framework# , a $joint source-channel transliteration model$ , also called n-gram transliteration model -lrb- n-gram tm -rrb- , is further proposed to model the transliteration process .	0	used-for	used-for	1
under this framework , a joint source-channel transliteration model , also called #n-gram transliteration model -lrb- n-gram tm -rrb-# , is further proposed to model the $transliteration process$ .	0	used-for	used-for	1
we evaluate the proposed $methods$ through several #transliteration/backtransliteration# experiments for english/chinese and english/japanese language pairs .	2	evaluate-for	evaluate-for	1
we evaluate the proposed methods through several #transliteration/backtransliteration# experiments for $english/chinese and english/japanese language pairs$ .	0	used-for	used-for	1
our study reveals that the proposed $method$ not only reduces an extensive system development effort but also improves the #transliteration accuracy# significantly .	2	evaluate-for	evaluate-for	1
a #bio-inspired model# for an $analog programmable array processor -lrb- apap -rrb-$ , based on studies on the vertebrate retina , has permitted the realization of complex programmable spatio-temporal dynamics in vlsi .	0	used-for	used-for	1
a #bio-inspired model# for an analog programmable array processor -lrb- apap -rrb- , based on studies on the vertebrate retina , has permitted the realization of $complex programmable spatio-temporal dynamics$ in vlsi .	0	used-for	used-for	1
a $bio-inspired model$ for an analog programmable array processor -lrb- apap -rrb- , based on studies on the #vertebrate retina# , has permitted the realization of complex programmable spatio-temporal dynamics in vlsi .	0	used-for	used-for	1
a bio-inspired model for an analog programmable array processor -lrb- apap -rrb- , based on studies on the vertebrate retina , has permitted the realization of #complex programmable spatio-temporal dynamics# in $vlsi$ .	5	feature-of	feature-of	1
this model mimics the way in which $images$ are processed in the #visual pathway# , rendering a feasible alternative for the implementation of early vision applications in standard technologies .	0	used-for	used-for	1
#computing power per area# and $power consumption$ is amongst the highest reported for a single chip .	1	conjunction	conjunction	1
another problem with $determiners$ is their inherent #ambiguity# .	5	feature-of	feature-of	1
in this paper we propose a #logical formalism# , which , among other things , is suitable for representing $determiners$ without forcing a particular interpretation when their meaning is still not clear .	0	used-for	used-for	1
we investigate the #verbal and nonverbal means# for $grounding$ , and propose a design for embodied conversational agents that relies on both kinds of signals to establish common ground in human-computer interaction .	0	used-for	used-for	1
we investigate the verbal and nonverbal means for grounding , and propose a #design# for $embodied conversational agents$ that relies on both kinds of signals to establish common ground in human-computer interaction .	0	used-for	used-for	1
we investigate the verbal and nonverbal means for grounding , and propose a design for embodied conversational agents that relies on both kinds of signals to establish #common ground# in $human-computer interaction$ .	0	used-for	used-for	1
we analyzed #eye gaze# , $head nods$ and attentional focus in the context of a direction-giving task .	1	conjunction	conjunction	1
we analyzed #eye gaze# , head nods and attentional focus in the context of a $direction-giving task$ .	4	part-of	part-of	1
we analyzed eye gaze , #head nods# and $attentional focus$ in the context of a direction-giving task .	1	conjunction	conjunction	1
we analyzed eye gaze , #head nods# and attentional focus in the context of a $direction-giving task$ .	4	part-of	part-of	1
we analyzed eye gaze , head nods and #attentional focus# in the context of a $direction-giving task$ .	4	part-of	part-of	1
based on these results , we present an $eca$ that uses #verbal and nonverbal grounding acts# to update dialogue state .	0	used-for	used-for	1
based on these results , we present an eca that uses #verbal and nonverbal grounding acts# to update $dialogue state$ .	0	used-for	used-for	1
#sentence boundary detection# in speech is important for enriching $speech recognition output$ , making it easier for humans to read and downstream modules to process .	0	used-for	used-for	1
$sentence boundary detection$ in #speech# is important for enriching speech recognition output , making it easier for humans to read and downstream modules to process .	0	used-for	used-for	1
in previous work , we have developed #hidden markov model -lrb- hmm -rrb- and maximum entropy -lrb- maxent -rrb- classifiers# that integrate textual and prosodic knowledge sources for $detecting sentence boundaries$ .	0	used-for	used-for	1
in previous work , we have developed $hidden markov model -lrb- hmm -rrb- and maximum entropy -lrb- maxent -rrb- classifiers$ that integrate #textual and prosodic knowledge sources# for detecting sentence boundaries .	0	used-for	used-for	1
in this paper , we evaluate the use of a #conditional random field -lrb- crf -rrb-# for this $task$ and relate results with this model to our prior work .	0	used-for	used-for	1
we evaluate across two #corpora# -lrb- conversational telephone speech and broadcast news speech -rrb- on both $human transcriptions$ and speech recognition output .	2	evaluate-for	evaluate-for	1
we evaluate across two #corpora# -lrb- conversational telephone speech and broadcast news speech -rrb- on both human transcriptions and $speech recognition output$ .	2	evaluate-for	evaluate-for	1
we evaluate across two $corpora$ -lrb- #conversational telephone speech# and broadcast news speech -rrb- on both human transcriptions and speech recognition output .	3	hyponym-of	hyponym-of	1
we evaluate across two corpora -lrb- #conversational telephone speech# and $broadcast news speech$ -rrb- on both human transcriptions and speech recognition output .	1	conjunction	conjunction	1
we evaluate across two $corpora$ -lrb- conversational telephone speech and #broadcast news speech# -rrb- on both human transcriptions and speech recognition output .	3	hyponym-of	hyponym-of	1
we evaluate across two corpora -lrb- conversational telephone speech and broadcast news speech -rrb- on both #human transcriptions# and $speech recognition output$ .	1	conjunction	conjunction	1
in general , our #crf model# yields a lower error rate than the $hmm and max-ent models$ on the nist sentence boundary detection task in speech , although it is interesting to note that the best results are achieved by three-way voting among the classifiers .	6	compare	compare	1
in general , our $crf model$ yields a lower #error rate# than the hmm and max-ent models on the nist sentence boundary detection task in speech , although it is interesting to note that the best results are achieved by three-way voting among the classifiers .	2	evaluate-for	evaluate-for	1
in general , our crf model yields a lower #error rate# than the $hmm and max-ent models$ on the nist sentence boundary detection task in speech , although it is interesting to note that the best results are achieved by three-way voting among the classifiers .	2	evaluate-for	evaluate-for	1
in general , our $crf model$ yields a lower error rate than the hmm and max-ent models on the #nist sentence boundary detection task# in speech , although it is interesting to note that the best results are achieved by three-way voting among the classifiers .	2	evaluate-for	evaluate-for	1
